,Id,Check_5,Check_3,Burnout_exh_1,Burnout_exh_2,Burnout_exh_3,Burnout_exh_4,Burnout_exh_5,Burnout_cyn_1,Burnout_cyn_2,Burnout_cyn_3,Burnout_cyn_4,Burnout_cyn_5,Burnout_eff_1,Burnout_eff_2,Burnout_eff_3,Burnout_eff_4,Burnout_eff_5,Burnout_eff_6,Burnout_eff_MEAN,Burnout_eff_1_REV,Burnout_eff_2_REV,Burnout_eff_3_REV,Burnout_eff_4_REV,Burnout_eff_5_REV,Burnout_eff_6_REV,Burnout_exh_MEAN,Burnout_cyn_MEAN,Burnout_ineff_MEAN,Work_overload,Safe_work_env,Safe_work_env_REV,Relation_supervisor_1,Relation_supervisor_2,Relation_supervisor_3,Relation_supervisor_4,Relation_supervisor_5,Relation_supervisor_6,Relation_supervisor_7,Relation_supervisor_8,Relation_supervisor_9,Relation_supervisor_10,Relation_supervisor_11,Relation_supervisor_MEAN,Relation_co_workers_IOS,Obj_supervisor_1,Obj_supervisor_2,Obj_supervisor_3,Obj_supervisor_4,Obj_supervisor_5,Obj_supervisor_6,Obj_supervisor_7,Obj_supervisor_8,Obj_supervisor_9,Obj_supervisor_7_REV,Obj_supervisor_8_REV,Obj_supervisor_9_REV,Obj_supervisor_MEAN,Obj_customer_1,Obj_customer_2,Obj_customer_3,Obj_customer_4,Obj_customer_5,Obj_customer_6,Obj_customer_7,Obj_customer_6_REV,Obj_customer_7_REV,Obj_costumer_MEAN,Bio_customer_1,Bio_customer_2,Bio_customer_3,Bio_customer_4,Bio_customer_5,Bio_customer_6,Bio_customer_7,Bio_customer_8,Bio_customer_7_REV,Bio_customer_8_REV,Bio_costumer_MEAN,Self_obj_object,Self_obj_thing,Self_obj_tool,Self_obj_number,Self_obj_machine,Self_obj_instrument,Self_obj_MEAN,Self_bio_virus,Self_bio_contagion,Self_bio_disease,Self_bio_infection,Self_bio_epidemic,Self_bio_MEAN,Sex,Age,Nationality,CLU4_1,QCL_4cl,filter_$
149,150.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,4.0,4.0,7.0,4.0,5.0,7.0,7.0,5.0,2.0,2.0,2.0,4.166666666666667,1.0,1.0,3.0,6.0,6.0,6.0,2.6,4.8,3.8333333333333335,90.0,80.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.3636363636363635,2.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,2.0,3.0,7.0,6.0,5.0,6.444444444444445,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.285714285714286,4.0,7.0,5.0,3.0,4.0,4.0,1.0,3.0,7.0,5.0,4.875,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Male,33.0,Italiano,3.0,3.0,Selected
150,151.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,6.166666666666667,1.0,1.0,1.0,6.0,1.0,1.0,7.0,7.0,1.8333333333333333,82.0,90.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,7.0,7.0,7.0,1.0,6.0,1.0,7.0,2.0,7.0,5.777777777777778,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.5714285714285714,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,7.0,3.0,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,39.0,Italiana,2.0,2.0,Selected
151,152.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,5.0,6.0,7.0,5.0,2.0,3.0,4.0,4.5,2.0,1.0,3.0,6.0,5.0,4.0,7.0,5.6,3.5,100.0,18.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0909090909090908,5.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,7.0,3.0,7.0,1.0,5.0,3.888888888888889,7.0,6.0,7.0,6.0,7.0,1.0,1.0,7.0,7.0,6.714285714285714,4.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,7.0,6.0,4.375,6.0,7.0,6.0,6.0,7.0,7.0,6.5,1.0,4.0,1.0,1.0,1.0,1.6,Female,26.0,Italiana,2.0,2.0,Selected
152,153.0,5.0,3.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,6.0,2.0,2.0,6.0,6.0,5.0,2.0,4.0,6.0,4.833333333333333,2.0,2.0,3.0,6.0,4.0,2.0,4.6,3.8,3.1666666666666665,60.0,50.0,50.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.6666666666666665,6.0,5.0,5.0,6.0,6.0,2.0,4.0,6.0,4.0,5.428571428571429,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.75,3.0,3.0,5.0,6.0,5.0,5.0,4.5,2.0,1.0,2.0,2.0,2.0,1.8,Female,35.0,Italiana,3.0,3.0,Selected
153,154.0,5.0,3.0,1.0,6.0,6.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,6.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,7.0,4.0,5.0,3.2,2.4,4.0,15.0,40.0,60.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0,7.0,3.0,1.0,3.5454545454545454,1.0,4.0,6.0,7.0,2.0,1.0,4.0,2.0,1.0,3.0,6.0,7.0,5.0,4.666666666666667,7.0,7.0,4.0,7.0,7.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,6.0,7.0,3.0,7.0,5.0,7.0,5.833333333333333,6.0,6.0,6.0,6.0,6.0,6.0,Female,35.0,Italiana,4.0,4.0,Selected
154,155.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,6.0,5.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,2.0,1.0,1.0,7.0,3.6,1.1666666666666667,79.0,38.0,62.0,3.0,3.0,7.0,5.0,3.0,3.0,6.0,6.0,1.0,2.0,1.0,3.6363636363636362,1.0,7.0,7.0,7.0,5.0,5.0,7.0,1.0,3.0,5.0,7.0,5.0,3.0,5.888888888888889,3.0,3.0,6.0,6.0,4.0,6.0,5.0,2.0,3.0,3.857142857142857,5.0,6.0,1.0,4.0,1.0,1.0,6.0,5.0,2.0,3.0,2.875,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,Female,42.0,Italiana,1.0,1.0,Selected
155,156.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,6.0,3.0,3.0,3.0,4.166666666666667,3.0,3.0,2.0,5.0,5.0,5.0,6.0,3.4,3.8333333333333335,61.0,71.0,29.0,3.0,5.0,5.0,1.0,6.0,6.0,3.0,5.0,4.0,6.0,4.0,4.363636363636363,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.666666666666667,6.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,2.0,4.857142857142857,3.0,3.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0,6.0,3.375,6.0,6.0,6.0,7.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,43.0,Italiana,2.0,1.0,Selected
156,157.0,5.0,3.0,2.0,4.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,4.166666666666667,4.0,3.0,3.0,4.0,5.0,4.0,2.8,2.0,3.8333333333333335,40.0,66.0,34.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.727272727272727,7.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,6.0,5.0,3.3333333333333335,2.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,2.857142857142857,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,5.0,2.875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,43.0,Italia,4.0,4.0,Selected
157,158.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,6.0,3.0,3.0,4.0,6.0,6.0,4.0,5.0,6.0,5.166666666666667,4.0,2.0,2.0,4.0,3.0,2.0,3.8,4.2,2.8333333333333335,100.0,60.0,40.0,4.0,5.0,6.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.090909090909091,2.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,2.0,3.3333333333333335,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,2.625,2.0,3.0,4.0,6.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,Female,46.0,Italiana,3.0,3.0,Selected
158,159.0,5.0,3.0,3.0,6.0,6.0,3.0,6.0,6.0,7.0,6.0,1.0,3.0,1.0,6.0,6.0,2.0,2.0,6.0,3.8333333333333335,7.0,2.0,2.0,6.0,6.0,2.0,4.8,4.6,4.166666666666667,61.0,20.0,80.0,1.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,3.1818181818181817,1.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,5.0,5.0,2.0,3.6666666666666665,5.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,5.0,5.571428571428571,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Female,40.0,Italiana,3.0,3.0,Selected
159,160.0,5.0,3.0,2.0,7.0,7.0,4.0,6.0,1.0,5.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,6.0,5.0,5.5,1.0,1.0,1.0,7.0,2.0,3.0,5.2,1.8,2.5,82.0,40.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0909090909090908,5.0,7.0,5.0,7.0,7.0,7.0,7.0,1.0,7.0,2.0,7.0,1.0,6.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,4.0,2.0,3.142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,53.0,Italiana,1.0,1.0,Selected
160,161.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2.0,4.0,4.0,5.0,4.5,2.0,2.0,6.0,4.0,4.0,3.0,2.2,1.6,3.5,69.0,40.0,60.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2727272727272727,4.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,7.0,7.0,6.0,4.0,6.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,7.0,4.571428571428571,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,7.0,2.875,3.0,2.0,2.0,2.0,2.0,2.0,2.1666666666666665,2.0,2.0,1.0,1.0,1.0,1.4,Female,41.0,Italia,4.0,4.0,Selected
161,162.0,4.0,3.0,5.0,7.0,3.0,5.0,4.0,3.0,7.0,7.0,2.0,3.0,4.0,6.0,6.0,2.0,4.0,4.0,4.333333333333333,4.0,2.0,2.0,6.0,4.0,4.0,4.8,4.4,3.6666666666666665,61.0,47.0,53.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,2.3636363636363638,5.0,7.0,7.0,6.0,7.0,4.0,7.0,1.0,4.0,1.0,7.0,4.0,7.0,6.222222222222222,5.0,5.0,2.0,6.0,5.0,2.0,2.0,6.0,6.0,5.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,7.0,7.0,4.125,6.0,5.0,3.0,7.0,2.0,5.0,4.666666666666667,2.0,2.0,2.0,2.0,2.0,2.0,Female,44.0,Italiana,,,Not Selected
162,163.0,5.0,3.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,2.0,5.0,3.8333333333333335,4.0,3.0,5.0,4.0,6.0,3.0,6.4,6.6,4.166666666666667,70.0,10.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,7.0,6.0,6.0,6.0,2.0,5.0,1.0,6.0,3.0,7.0,5.888888888888889,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,2.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,7.0,3.875,7.0,6.0,6.0,7.0,7.0,6.0,6.5,4.0,4.0,4.0,4.0,4.0,4.0,Male,46.0,Italiana,2.0,2.0,Selected
163,164.0,5.0,3.0,4.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,6.666666666666667,1.0,1.0,1.0,3.0,1.0,1.0,6.0,6.0,1.3333333333333333,47.0,29.0,71.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,6.0,7.0,5.0,4.0,5.0,5.0,6.0,7.0,3.0,2.0,1.0,4.333333333333333,6.0,6.0,5.0,4.0,5.0,6.0,7.0,2.0,1.0,4.142857142857143,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,2.0,5.375,5.0,5.0,4.0,7.0,6.0,5.0,5.333333333333333,7.0,6.0,7.0,7.0,6.0,6.6,Female,48.0,italiana,2.0,2.0,Selected
164,165.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,7.0,3.0,3.0,6.0,4.5,7.0,1.0,1.0,5.0,5.0,2.0,2.2,3.4,3.5,90.0,20.0,80.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.272727272727273,6.0,7.0,7.0,3.0,6.0,7.0,7.0,1.0,1.0,5.0,7.0,7.0,3.0,6.0,6.0,7.0,5.0,6.0,6.0,3.0,3.0,5.0,5.0,5.714285714285714,3.0,4.0,3.0,3.0,1.0,2.0,1.0,5.0,7.0,3.0,3.25,6.0,7.0,6.0,7.0,7.0,7.0,6.666666666666667,3.0,4.0,3.0,2.0,3.0,3.0,Female,35.0,Italiana,3.0,3.0,Selected
165,166.0,5.0,3.0,2.0,7.0,7.0,7.0,4.0,2.0,2.0,7.0,2.0,2.0,3.0,3.0,5.0,2.0,6.0,4.0,3.8333333333333335,5.0,5.0,3.0,6.0,2.0,4.0,5.4,3.0,4.166666666666667,100.0,81.0,19.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,6.0,4.090909090909091,7.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,7.0,3.0,7.0,1.0,2.4444444444444446,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.142857142857143,7.0,4.0,4.0,2.0,1.0,4.0,6.0,5.0,2.0,3.0,3.375,7.0,4.0,6.0,6.0,7.0,5.0,5.833333333333333,7.0,7.0,6.0,7.0,7.0,6.8,Female,51.0,Italiana,3.0,1.0,Selected
166,167.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,4.0,5.0,1.0,1.0,1.0,2.1666666666666665,7.0,4.0,3.0,7.0,7.0,7.0,7.0,5.8,5.833333333333333,65.0,30.0,70.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.1818181818181817,2.0,7.0,7.0,2.0,6.0,7.0,6.0,1.0,2.0,3.0,7.0,6.0,5.0,5.888888888888889,2.0,2.0,6.0,5.0,5.0,4.0,6.0,4.0,2.0,3.7142857142857144,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,1.0,2.375,6.0,2.0,1.0,6.0,6.0,2.0,3.8333333333333335,6.0,6.0,5.0,6.0,1.0,4.8,Female,48.0,Italiana,2.0,2.0,Selected
167,168.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,6.0,6.0,2.0,1.0,5.0,4.0,4.0,2.0,2.0,6.0,7.0,3.0,7.0,6.4,4.0,70.0,40.0,60.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.5454545454545454,5.0,7.0,4.0,3.0,4.0,7.0,6.0,1.0,6.0,3.0,7.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,3.0,2.2857142857142856,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,2.5,2.0,2.0,3.0,2.0,2.0,2.0,2.1666666666666665,2.0,2.0,2.0,2.0,2.0,2.0,Female,52.0,Italiana,2.0,2.0,Selected
168,169.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,6.0,7.0,7.0,7.0,7.0,6.0,6.666666666666667,2.0,1.0,1.0,1.0,1.0,2.0,7.0,5.2,1.3333333333333333,0.0,30.0,70.0,5.0,5.0,7.0,3.0,1.0,5.0,3.0,6.0,6.0,5.0,1.0,4.2727272727272725,2.0,7.0,7.0,7.0,5.0,5.0,6.0,4.0,1.0,3.0,4.0,7.0,5.0,5.888888888888889,7.0,7.0,6.0,7.0,7.0,3.0,3.0,5.0,5.0,6.285714285714286,3.0,7.0,3.0,5.0,7.0,5.0,5.0,1.0,3.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.2,Male,39.0,Italiana,2.0,2.0,Selected
169,170.0,5.0,3.0,5.0,7.0,6.0,5.0,6.0,4.0,6.0,5.0,2.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,5.5,2.0,2.0,2.0,3.0,3.0,3.0,5.8,4.0,2.5,75.0,30.0,70.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,3.6363636363636362,3.0,4.0,2.0,6.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,3.0,4.444444444444445,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,5.0,3.75,5.0,5.0,4.0,6.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,30.0,Italiana,2.0,1.0,Selected
170,171.0,5.0,3.0,6.0,5.0,4.0,2.0,6.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,3.6666666666666665,4.0,3.0,4.0,6.0,5.0,4.0,4.6,4.0,4.333333333333333,92.0,49.0,51.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,6.0,4.0,6.0,4.555555555555555,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,5.0,5.714285714285714,7.0,1.0,4.0,3.0,5.0,3.0,5.0,1.0,3.0,7.0,4.125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Female,45.0,Italiana,3.0,3.0,Selected
171,172.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,5.0,6.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,5.0,6.0,5.0,3.0,3.6,2.8,4.0,80.0,50.0,50.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,6.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.6666666666666665,1.0,3.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,2.142857142857143,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.125,7.0,7.0,6.0,7.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,45.0,Italiana,3.0,3.0,Selected
172,173.0,7.0,3.0,7.0,5.0,3.0,7.0,5.0,7.0,4.0,6.0,5.0,2.0,3.0,7.0,4.0,1.0,3.0,6.0,4.0,5.0,1.0,4.0,7.0,5.0,2.0,5.4,4.8,4.0,37.0,52.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,7.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,5.444444444444445,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,3.7142857142857144,3.0,5.0,5.0,2.0,4.0,5.0,2.0,7.0,6.0,1.0,3.875,4.0,4.0,4.0,4.0,1.0,3.0,3.3333333333333335,6.0,6.0,6.0,5.0,3.0,5.2,Female,42.0,Italiana,,,Not Selected
173,174.0,5.0,3.0,1.0,7.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,4.0,7.0,7.0,5.0,7.0,7.0,6.166666666666667,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.2,1.8333333333333333,30.0,50.0,50.0,4.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,5.454545454545454,7.0,5.0,2.0,1.0,3.0,6.0,2.0,1.0,4.0,7.0,7.0,4.0,1.0,3.4444444444444446,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,2.0,1.7142857142857142,4.0,5.0,1.0,5.0,3.0,1.0,7.0,6.0,1.0,2.0,2.75,1.0,1.0,1.0,1.0,6.0,5.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,Female,50.0,Italia,4.0,4.0,Selected
174,175.0,5.0,3.0,2.0,6.0,6.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,6.0,7.0,2.0,5.0,7.0,6.0,5.5,2.0,1.0,6.0,3.0,1.0,2.0,4.6,3.2,2.5,80.0,40.0,60.0,2.0,3.0,3.0,1.0,6.0,3.0,3.0,5.0,3.0,4.0,4.0,3.3636363636363638,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,2.111111111111111,6.0,7.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.571428571428571,2.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.75,5.0,5.0,3.0,7.0,7.0,6.0,5.5,1.0,7.0,3.0,3.0,3.0,3.4,Female,35.0,Italiana,1.0,3.0,Selected
175,176.0,5.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,6.0,5.0,1.0,7.0,5.5,1.0,1.0,2.0,3.0,7.0,1.0,2.2,1.6,2.5,40.0,49.0,51.0,6.0,5.0,4.0,6.0,6.0,4.0,5.0,7.0,5.0,6.0,2.0,5.090909090909091,7.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,4.0,3.0,4.0,3.25,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,4.2,Female,48.0,Italiana,4.0,4.0,Selected
176,177.0,6.0,5.0,4.0,7.0,7.0,5.0,5.0,4.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,2.0,1.0,1.0,5.6,5.0,1.1666666666666667,10.0,37.0,63.0,4.0,4.0,7.0,5.0,1.0,4.0,3.0,6.0,6.0,3.0,2.0,4.090909090909091,5.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,5.0,7.0,4.0,3.0,1.0,5.333333333333333,5.0,6.0,1.0,2.0,2.0,6.0,5.0,2.0,3.0,3.0,7.0,6.0,6.0,4.0,4.0,2.0,6.0,5.0,2.0,3.0,4.25,4.0,1.0,1.0,5.0,1.0,7.0,3.1666666666666665,1.0,7.0,1.0,1.0,5.0,3.0,Female,25.0,Italiana,,,Not Selected
177,178.0,5.0,3.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,7.0,4.0,1.0,4.0,5.0,6.0,4.0,4.0,3.0,4.333333333333333,4.0,3.0,2.0,4.0,4.0,5.0,2.6,2.8,3.6666666666666665,87.0,49.0,51.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5454545454545454,1.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,4.0,7.0,7.0,4.0,6.555555555555555,1.0,1.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,5.285714285714286,7.0,7.0,1.0,1.0,1.0,4.0,1.0,7.0,7.0,1.0,3.625,7.0,7.0,1.0,7.0,7.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.6,Male,47.0,Italy,3.0,4.0,Selected
178,179.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,7.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,1.8,1.8,3.0,30.0,40.0,60.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,5.2727272727272725,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.428571428571429,3.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,2.0,3.0,3.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Female,23.0,Italia,4.0,4.0,Selected
179,180.0,5.0,3.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.2,1.0,100.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,1.0,1.0,3.0,7.0,7.0,5.0,6.444444444444445,5.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,1.0,5.428571428571429,1.0,7.0,1.0,4.0,1.0,1.0,7.0,7.0,1.0,1.0,2.125,7.0,7.0,7.0,7.0,7.0,4.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,Female,50.0,Italia,4.0,4.0,Selected
